182
0;1;transparent.png;5;
0;1;transparent.png;5;
1;9999;transparent.png;5;
1;9999;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
-1;9999;transparent.png;5;
-1;9999;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
1;9999;transparent.png;5;
1;9999;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
-1;9999;transparent.png;5;
-1;9999;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
1;9999;transparent.png;5;
1;9999;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
-1;9999;transparent.png;5;
-1;9999;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
1;9999;transparent.png;5;
1;9999;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
-1;9999;transparent.png;5;
-1;9999;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
1;9999;transparent.png;5;
1;9999;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
-1;9999;transparent.png;5;
-1;9999;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
1;9999;transparent.png;5;
1;9999;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
1;1;transparent.png;5;
-1;9999;transparent.png;5;
-1;9999;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
-1;1;transparent.png;5;
